Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
529252,"Double Love (Sweet Valley High, #1)",Francine Pascal,"Pascal, Francine",Kate William,"=""0553250337""","=""9780553250336""",4,3.55,Bantam Books,Mass Market Paperback,182,1984,1983,2015/01/01,2016/05/28,"young-adult, romance-lovey-dovey, books-in-series","young-adult (#17), romance-lovey-dovey (#7), books-in-series (#31)",read,,,,1,,,0,,,,,
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,"=""0451528824""","=""9780451528827""",4,4.26,Signet Book,Paperback,320,2003,1908,2013/01/01,2016/05/28,"really-liked-it, young-adult, classics, books-for-children, loved-the-protagonist, old-school-library-reads, books-in-series","really-liked-it (#9), young-adult (#4), classics (#11), books-for-children (#5), loved-the-protagonist (#4), old-school-library-reads (#41), books-in-series (#30)",read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.48,Scholastic Inc,Hardcover,309,2003,1997,2015/01/01,2016/05/28,"books-for-children, fantasy, school-boarding-genres, watched-the-movie-too, books-in-series","books-for-children (#4), fantasy (#1), school-boarding-genres (#16), watched-the-movie-too (#11), books-in-series (#29)",read,,,,1,,,0,,,,,
5821978,"The Summer I Turned Pretty (Summer, #1)",Jenny Han,"Han, Jenny",,"=""1416968237""","=""9781416968238""",4,3.91,Simon  Schuster Books for Young Readers,Hardcover,276,2009,2009,2016/06/01,2016/06/02,"chick-lit, romance-lovey-dovey, young-adult, books-in-series","chick-lit (#16), romance-lovey-dovey (#33), young-adult (#46), books-in-series (#28)",read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",4,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,2015/01/01,2016/05/28,"young-adult, books-for-children, fantasy, really-liked-it, watched-the-movie-too, books-in-series","young-adult (#12), books-for-children (#7), fantasy (#6), really-liked-it (#73), watched-the-movie-too (#10), books-in-series (#26)",read,,,,1,,,0,,,,,
6408862,Stolen: A Letter to My Captor,Lucy Christopher,"Christopher, Lucy",,"=""1906427135""","=""9781906427139""",4,3.90,Chicken House Ltd,Paperback,304,2009,2009,2012/01/01,2016/06/01,"young-adult, old-school-library-reads, really-liked-it","young-adult (#45), old-school-library-reads (#20), really-liked-it (#72)",read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.56,Scholastic,Paperback,734,2002,2000,2015/01/01,2016/05/28,"young-adult, really-liked-it, fantasy, books-in-series, watched-the-movie-too, verging-on-five-stars","young-adult (#10), really-liked-it (#13), fantasy (#4), books-in-series (#25), watched-the-movie-too (#8), verging-on-five-stars (#5)",read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.50,Scholastic Inc.,Paperback,870,2004,2003,2015/01/01,2016/05/28,"fantasy, really-liked-it, young-adult, books-in-series, watched-the-movie-too","fantasy (#7), really-liked-it (#14), young-adult (#13), books-in-series (#21), watched-the-movie-too (#9)",read,,,,1,,,0,,,,,
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",4,4.25,Razorbill,Paperback,327,2008,2008,2017/10/13,2017/10/11,"adventure, drama-overloaded, fantasy, horror-paranormal, made-me-cry, made-me-lol, really-liked-it, romance-lovey-dovey, young-adult, books-in-series","adventure (#32), drama-overloaded (#19), fantasy (#29), horror-paranormal (#54), made-me-cry (#32), made-me-lol (#14), really-liked-it (#69), romance-lovey-dovey (#75), young-adult (#115), books-in-series (#24)",read,"How delightful! &#x1f60d;&#x1f60d; After Vampire Academy, I knew better than to keep high expectations for this. But then Mead just took a leap and wrote a wonderful sequel. THIS BOOK. I’m not saying this was absolutely riveting. But comparing to the first book, I can safely say, this series is definitely getting better. <b>4/5 stars</b><br/><br/>The book takes off with a new attack on the Moroi world, by the evil Strigois –immortal vampires –who are trying to gain power by aiming the Royals one by one. To keep everyone safe, and to have a moment of fun, the students and staff at St. Vladimir’s, along with the royal families go on a skiing trip. They stay at a well-guarded luxurious resort. <br/><br/>Rose, being tutored by Dimitri, is working on honing her self-control and defense skills. Lissa, the last of the Dragomirs, is still on pills to keep her magic down, her spirit in control. Meanwhile, Mason, who has a huge crush on Rose decides to act on an impulse to take off some Strigois. He leaves off to town, with two others. Rose, along with Christian, Lissa’s boyfriend hunts them down and finds them. On their way back though, they are kidnapped by Strigois. How will they escape? What do the Strigois want?<br/><br/>Be prepared for some cool action and adventure. The beginning as usual, is a dragged on, dramatic high-school stuff. But throughout this drama, Mead builds up a really good foundation for the action in the end. I am starting to love this style of hers. The ending had me at edge. <br/><br/>Rose’s character development is amazing. But sometimes, she just switches personalities, in the span of a moment. It was a bit unrealistic and difficult to follow. The writing style has improved vastly, and I can see the book has developed a sense of purpose which it completely lacked in the first book. Even if the plot is highly predictable, the characters act totally oblivious to the twists. It was a bit annoying at times. <br/><br/>What I loved the most? – The understanding and chemistry between Rose and Christian. THAT WAS SO FREAKING GOOD. I was literally screaming my head off during those scenes. The ending was mindblowing. Predictable, yes. But it was very thrilling, a definite mind-effer. And MASON. My God! I didn’t realize he was my favorite person until the end. Mead unabashedly crushed my heart. <br/>Why didn’t I get more of Christian?? He was absent for most part of the book. I loved every moment of his presence! Also, I might not be the biggest fan of Dimitri and Rose together. Duh. <br/><br/><b>Overall,</b> a brilliant sequel to the first book in what I hope would be a really good series. I have to read the rest of the books soon. Also, I forgot to mention, EVEN IF YOU DIDN’T READ THE FIRST BOOK, YOU CAN SAFELY START WITH THIS ONE. The prologue is pretty much all you need to know about the series. Good Luck!<br/><br/>P.S Sorry, this review is more of a rambling. If you are still reading this, Thank You for putting up with my lack of organizing skills! ;)",,,1,,,0,,,,,
6996619,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,"=""1440697159""","=""9781440697159""",4,4.33,Razorbill,ebook,448,2008,2008,2017/11/07,2017/10/14,"characters-that-hold-my-heart, chick-lit, drama-overloaded, dystopia, horror-paranormal, i-need-a-movie, really-liked-it, romance-lovey-dovey, young-adult, books-in-series","characters-that-hold-my-heart (#4), chick-lit (#50), drama-overloaded (#20), dystopia (#12), horror-paranormal (#55), i-need-a-movie (#13), really-liked-it (#70), romance-lovey-dovey (#78), young-adult (#119), books-in-series (#23)",read,"<b>Woah. </b>This series is definitely improving. It still has so much bottled potential, so many unexplored territories that I can’t wait to read and discover more. Seriously, I never thought I was going to love this series. But Mead has a really consistent pattern of writing, of story-building, that I have gotten used to – it’s rhythmic, comfortable, adrenaline-jerking and enjoyable.<br/><br/>Shadow Kiss takes on after the events in Frostbite. The Strigoi attacks on the ski-trip had been unnerving. But this time, Rose and the elder Dhampirs have to go through the field experience – their final test before they can be officially declared as guardians. In the Field experience, Dhampirs are assigned to Moroi royals and have to follow them around like a real guardian. The test is when real Guardians dressed as Strigois pop up unexpectedly and test their reflexes and strength.<br/><br/>Rose is furious when she gets assigned to Christian instead of Lissa. But it doesn’t matter however, since those two are inseparable. Meanwhile, Rose’s love life is turning out more and more confusing. Adrian and Lissa start practicing their spirit-induced powers together and this gets Christian jealous. On the other hand, some of the Moroi royals have ganged up and started practicing magic for defense. <br/>Rose has a tough life, with field experience, her perpetual visions of Mason’s ghost and Strigoi attacks that come at all the wrong time and wreak havoc like it has never before.  <br/><br/><b><u>My Thoughts:</b></u><br/><br/>- I am starting to like Rose for real. Her <b>character development knows no bounds.</b><br/>- Like, she is such a badass and at the same time she feels so realistic.<br/>- Ah, and how about all <b>other characters?</b><br/>- Like, Christian.<br/>- I SO LOVE HIM<br/>- But no, Mead forgot him for most part of the story.<br/>- Why is there so less of so many characters?<br/>- For instance, take Adrian.<br/>- He may be spoilt all he wants, but HE IS MY FAVOURITE.<br/>- Like, why is he even sticking up for Rose?<br/>- And who knew, he had such a kind li’l heart in there?<br/>- And that thing with Dimitri?<br/>- I suspected it, since like, the FIRST BOOK?<br/>- But that ending though? Ah, never in my dreams, ever.<br/>- But still, why is this whole thing turned into just Romance and it’s after-effects in the end?<br/>- I mean, there are bigger problems in the world, and all Rose wants to do is <spoiler>hunt a near-dead Dimitri?</spoiler><br/>- Sorry though, I will never get this thing about Love.<br/>- Did I mention the whole book was like, COMPLETELY PREDICTABLE?<br/>- Also, I’m quite sure I forgot to mention how much I want to read the next book.<br/>- So yeah, you get the picture ;)<br/>- Thanks for going through this with me, you can move on haha",,,1,,,0,,,,,
6584188,"It's Not Summer Without You (Summer, #2)",Jenny Han,"Han, Jenny",,"=""1416995552""","=""9781416995555""",4,4.08,Simon  Schuster Books for Young Readers,Hardcover,275,2010,2010,2016/07/01,2016/07/27,"young-adult, chick-lit, books-in-series","young-adult (#52), chick-lit (#22), books-in-series (#22)",read,,,,1,,,0,,,,,
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.32,Scholastic Press,Hardcover,374,2008,2008,2016/04/01,2016/05/28,"really-liked-it, young-adult, horror-paranormal, sci-fi, dystopia, books-in-series","really-liked-it (#10), young-adult (#5), horror-paranormal (#4), sci-fi (#5), dystopia (#3), books-in-series (#20)",read,,,,1,,,0,,,,,
17453983,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,"Perkins, Stephanie",,"=""""","=""""",4,4.00,Speak,Paperback,372,2013,2010,2016/10/10,2016/06/18,"chick-lit, loved-the-protagonist, made-me-lol, romance-lovey-dovey, contemporary, young-adult, school-boarding-genres, books-in-series","chick-lit (#24), loved-the-protagonist (#6), made-me-lol (#2), romance-lovey-dovey (#39), contemporary (#16), young-adult (#63), school-boarding-genres (#17), books-in-series (#18)",read,"*Warning - I'm not a professional reviewer. I'm just venting out my thoughts which wont even sound like a review, so, well, read the rest only if you are interested*<br/><br/>This book is good. Not Oh-my-god-I-cant-get-enough-of-it good, but Oh-okay-this-book-gave-me-the-feels good. It was witty, had a lovable protagonist, the side characters were adorable, and the romance was not melodramatic or exaggerated.<br/><br/>This book gave a virtual tour through Paris that I feel I wont even lose my way, once I'm actually there. Okay, not exactly, but you get it, right? Paris is described beautifully and it has become a dream destination for me (I even learnt some french!)<br/><br/>And Meredith, I loved that girl from the very beginning (Am I the only one? ). She's friendly, sporty, dream-like. She somehow reminded me of Eleanor of<br/>[b: Eleanor & Park|15745753|Eleanor & Park|Rainbow Rowell|https://d.gr-assets.com/books/1341952742s/15745753.jpg|17225055] . I don't know how my mind related them, but they had some similarities. And I luuuurve Eleanor. (Do I sound weird? or gay? But I'm not)<br/><br/>I can see from most of the reviews, that people loved St. Clair. Why-Oh-Why? May I ask? Yeah, he's cute, beautiful (Is that even a fit description for a boy?) and has this really-good-hair according to Anna and all other people at SOAP. But he isn't a good boyfriend material. The best thing about him is his name : Etienne St. Clair. Isn't that lovely?<br/><br/>Stephanie could have done a better job, if she had given a better perspective of the side-characters, or described Anna's relations with her family. No, it isn't bad now, but it could have been better. Realistic, relate-able.<br/><br/>Overall, this book was a funny, feel-good romance. The writing was good, but somewhere it was also a bit disorganized. Or else, I would have come back for a re-read. Or maybe I still would. Duh! I'm so hypocritical. *Beg your pardon* *I know, I know, I'm a bad reviewer - I warned you, didn't I?*<br/><br/>So, what are you waiting for? Go read the book, you may love it, hate it, but it does value your time anyhow.<br/><br/>Okay darn, I'll just stop. ",,,1,,,0,,,,,
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",4,4.18,Katherine Tegen Books,Paperback,487,2012,2011,2016/12/19,2016/12/31,"adapted-to-tv-movie, adventure, contemporary, fantasy, dystopia, loved-the-protagonist, young-adult, suspense-thriller-mystery, sci-fi, watched-the-movie-too","adapted-to-tv-movie (#6), adventure (#23), contemporary (#20), fantasy (#19), dystopia (#8), loved-the-protagonist (#10), young-adult (#69), suspense-thriller-mystery (#16), sci-fi (#11), watched-the-movie-too (#7)",read,,,,1,,,0,,,,,
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",4,4.08,Broadway Books,Paperback,415,2014,2012,2016/04/01,2016/09/17,"suspense-thriller-mystery, really-liked-it, mature-stuff, drama-overloaded, adapted-to-tv-movie, watched-the-movie-too","suspense-thriller-mystery (#17), really-liked-it (#49), mature-stuff (#16), drama-overloaded (#3), adapted-to-tv-movie (#7), watched-the-movie-too (#6)",read,,,,1,,,0,,,,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.57,Scholastic Inc.,Paperback,652,2006,2005,2015/01/01,2016/05/28,"fantasy, made-me-cry, really-liked-it, young-adult, books-in-series, watched-the-movie-too, verging-on-five-stars","fantasy (#3), made-me-cry (#4), really-liked-it (#12), young-adult (#9), books-in-series (#16), watched-the-movie-too (#5), verging-on-five-stars (#4)",read,,,,1,,,0,,,,,
17383918,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,"=""006202406X""","=""9780062024060""",4,3.62,Katherine Tegen Books,Hardcover,526,2013,2013,2016/12/29,2016/12/31,"adventure, adapted-to-tv-movie, contemporary, fantasy, dystopia, loved-the-protagonist, made-me-cry, really-liked-it, romance-lovey-dovey, suspense-thriller-mystery, young-adult, sci-fi, books-in-series","adventure (#21), adapted-to-tv-movie (#4), contemporary (#19), fantasy (#17), dystopia (#6), loved-the-protagonist (#9), made-me-cry (#18), really-liked-it (#48), romance-lovey-dovey (#42), suspense-thriller-mystery (#14), young-adult (#67), sci-fi (#10), books-in-series (#17)",read,,,,1,,,0,,,,,
31112190,My Sister's Bones,Nuala Ellwood,"Ellwood, Nuala",,"=""0241977274""","=""9780241977279""",4,3.90,Penguin,Hardcover,400,2017,2017,2017/06/09,2017/06/06,"drama-overloaded, life-changing, made-me-cry, really-liked-it, suspense-thriller-mystery, i-need-a-movie, why-no-hype","drama-overloaded (#5), life-changing (#8), made-me-cry (#20), really-liked-it (#53), suspense-thriller-mystery (#21), i-need-a-movie (#6), why-no-hype (#6)",read,"Reading the title and subtitle, I had no idea what kind of book I was venturing into or what to expect. But what the book unfurled before me was something I could've never imagined. <br/><br/>Kate is a war reporter who has returned home to Herne Bay to set some affairs straight after the death of her mother. Her dad was a drunkard who beat her mom and her. After his death, her younger sister Sally becomes an alcoholic, resulting in her daughter Hannah running away from home. Sally's husband Paul has a hard time controlling her.<br/><br/>But Kate is haunted by her days in Syria. She has nightmares of the little boy Nidal, who she had become close to, and unfortunately died infront of her. As if the nightmares weren't enough, Kate sees a little boy in the house next door inhabited by an Iraqi refugee who denies she has children and insists her husband is away. She has a hard time separating dreams and realities and Paul helps her cope with it. Kate and Sally must reconcile their differences and learn the truth about their brother's death.   <br/>But after Kate leaves to Syria, she is reported dead. Sally must now do all that Kate has left undone in Herne Bay.<br/><br/>The novel started with a slow pace. Maybe it's my inexperience with psychological thrillers, but I felt kinda weird reading this; the beginning was slow and dragging, and then it suddenly becomes emotionally gripping to the point that I was forced to question my own sanity. The second half was a suspense thriller that kept me on edge and I gladly traded my precious night's sleep to find out what was going on.<br/><br/>The concept was really interesting.  The author, without even trying hard, manages to convince us of the brutality of war. Kate's story seems impossible yet couldn't be more real. The novel gives us an insight into the life of a war reporter and the stress that goes with it. From all the war novels I've read, none of them had me convinced as well as this one of the affect of war on people. And it is not even a war novel!<br/><br/>Nuala Ellwood has done a brilliant job with the characters. Each of them has a realistic touch. It feels like we're living their life, especially of Kate and Sally. It's almost scary.<br/><br/>It is not so often that you come across a book, that grips you tight, twists your mind and churns your stomach, and yet makes you see the world for what it truly is. My Sister's Bones was one such book for me. If I wasn't put off by the writing style at the beginning of the book (it's not bad. It was just me, really!) I would've given it five stars.",,,1,,,0,,,,,
23171368,"The Good Girls (The Perfectionists, #2)",Sara Shepard,"Shepard, Sara",,"=""0062074547""","=""9780062074546""",4,4.09,HarperTeen,ebook,368,2015,2015,2017/07/07,2017/07/05,"contemporary, drama-overloaded, loved-the-protagonist, really-liked-it, suspense-thriller-mystery, young-adult, books-in-series","contemporary (#25), drama-overloaded (#8), loved-the-protagonist (#17), really-liked-it (#59), suspense-thriller-mystery (#25), young-adult (#85), books-in-series (#15)",read,"<b>Oh. My. God.</b> That was totally out of the blue. Even if my guess turned out to be right, I am still shaken by the way it turned out. For all the feels it gave me <b>4.5/5</b>.<br/><br/><b>Ava, Caitlyn, Julie, Mackenzie and Parker </b>are still the suspects on the Nolan Hotchkiss-Granger murder case. Their casual conversation not long ago, in the film studies class about whom each of them wanted dead, is being carried out one by one. First it was Nolan, then Parker's dad, then Ashley Ferguson. Everyone of them is killed just the way they had stupidly planned in that class. Who would it be if not one of them? Till now, all they did was be for each other and try to pick up  evidences against the killer. But every evidence points to one of them. They must figure out who it is, before the remaining people on the list are attacked.<br/><br/>I had my doubts about the killer, in the beginning of the first book itself. And this book made it clear from the start that I was right. Yet, till the last page, it churned my mind to pulp. I was literally gasping all the way. Sara Shepard sure knows how to play with the minds of her readers. <br/><br/>The plot twist came out of nowhere, and I will have to reread the whole series now to make complete sense of it <spoiler>Turns out, Julie and Parker are the same people. Parker died a year ago and Julie suffered from an identity disorder, where she thought she was Parker and Julie at the same time.</spoiler>. Though, it does seem to have clichés, and the ending seemed a bit confusing, this book was an intense read all the same. <br/><br/>For all the mystery, thriller or even YA fans, this series is certainly not one to be missed.",,,1,,,0,,,,,
24039424,This Is Where the World Ends,Amy    Zhang,"Zhang, Amy",,"=""0062383043""","=""9780062383044""",4,3.29,Greenwillow Books,Hardcover,287,2016,2016,2017/05/10,2017/05/09,"chick-lit, contemporary, loved-the-protagonist, made-me-cry, really-liked-it, why-no-hype, young-adult, characters-that-hold-my-heart","chick-lit (#33), contemporary (#22), loved-the-protagonist (#13), made-me-cry (#22), really-liked-it (#55), why-no-hype (#3), young-adult (#76), characters-that-hold-my-heart (#13)",read,,,,1,,,0,,,,,
16143347,We Were Liars,E. Lockhart,"Lockhart, E.",,"=""""","=""""",4,3.84,Delacorte Press,Kindle Edition,242,2014,2014,2015/01/01,2016/06/02,"contemporary, verging-on-five-stars, really-liked-it, romance-lovey-dovey, suspense-thriller-mystery","contemporary (#3), verging-on-five-stars (#3), really-liked-it (#71), romance-lovey-dovey (#80), suspense-thriller-mystery (#30)",read,,,,1,,,0,,,,,
34885282,"Chasing the Omega (Small Town, #1)",Jessica  Edwards,"Edwards, Jessica",,"=""""","=""""",4,3.52,,Kindle Edition,295,2017,,2017/09/29,2017/07/05,"fantasy, really-liked-it, romance-lovey-dovey, young-adult, suspense-thriller-mystery, freebies, review-copies, books-in-series","fantasy (#28), really-liked-it (#66), romance-lovey-dovey (#71), young-adult (#112), suspense-thriller-mystery (#29), freebies (#1), review-copies (#4), books-in-series (#12)",read,"<b>Wow.</b> I am pleasantly surprised that I loved this. Considering that I am not a big fan of shape shifters, that is. For a debut novel, Jessica Edwards has done a great job.<br/><br/><br/>In <b>Chasing The Omega</b> we see Alice, who is bitten by a werewolf - turn into, and trying to cope with - her new life as a werewolf. She gets to know of the mysterious gang of four at school, who have a reputation for being weirdoes. Ryder, Bane, Kellan and Silver take sudden interest in her, and Alice finds herself intrigued by them. On the other hand, there is a murderous wolf in town who has already claimed lives. When Alice sees that her dearest ones are attacked, she sets out to find the killer herself.<br/><br/><br/>- The book started off right along the path of action, and it was enough to keep me hooked.<br/><br/>- In the beginning, as we are introduced to the characters, there is a lot of descriptions about each of them which was very difficult to follow, and which – shamelessly – I forgot everything about.<br/><br/>- Like, why bother explaining a page on what each of them is wearing every single time?!<br/><br/>- But the writing improved gradually as the story progressed, and I found myself enjoying every bit.<br/><br/>- The romance seemed a bit rushed and I didn’t see much development there. It was confusing but interesting too.<br/><br/>- I’m also glad that it wasn’t the main focus of the story.<br/><br/>- The narration was done really well, but I didn’t actually connect with the characters emotionally.<br/><br/>- Some of the parts were a bit disconnected. And the characters went from being mature to being childish in the split of a second.<br/><br/>- But overall feel of the story was absolutely, POSITIVE.<br/><br/>- And btw, I’ve started reading the next book.<br/><br/>- Because, hell, the ending was compelling enough!<br/>",,,1,,,0,,,,,
18170039,"The Guard (The Selection, #2.5)",Kiera Cass,"Cass, Kiera",,"=""0062317148""","=""9780062317148""",4,3.75,HarperTeen,ebook,64,2014,2014,2017/07/31,2017/07/28,"really-liked-it, romance-lovey-dovey, read-always-one-author-challenge, young-adult, spin-offs","really-liked-it (#63), romance-lovey-dovey (#63), read-always-one-author-challenge (#5), young-adult (#104), spin-offs (#2)",read,"<blockquote><b><i> ""We know you are strong, but accepting help is its own kind of strength.”</b></i></blockquote><br/><br/><b>This book was soo good! </b>I have no idea why or how Kiera Cass manages to utterly disappoint me with a book, and then wow me with the other. She really is a kind of her own making.<br/><br/><b>The Guard</b> is an insight into the tough life of Aspen as the palace guard. His take on the whole Selection process and hearing his side of the story was very refreshingly beautiful. His endless passion for all things is obvious. I loved the way he analyzed things in his own way, even if he wasn’t always right.  Like, what he thought of King Clarkson -<br/><blockquote><b><i>""Of course the man with everything he could ever need or want didn’t understand why any average person might want the same chance”</b></i></blockquote><br/><br/>Or about America’s dad – <br/><blockquote><b><i>'Out of the millions of words in the world, Mr. Singer always seemed to know how to pick the handful that made you feel like you mattered.’</b></i> </blockquote><br/><br/>That’s so very true! (As was seen in Mr. Singer’s letters to America) <br/><br/>I was stunned to see how perfectly Kiera Cass has worded each feeling and thoughts, and made them unbelievably real. This book was so<u> beautifully written,</u> I am slapping myself for ever doubting Cass’s mastery of words. She has this simple, lyrical prose, and yet she manages to hold so much depth and emotions in the very handful of the words she uses.<br/><br/>There was one thing I noticed though, like this – <br/><i>I swear, I wanted to give my girl a medal.’</i> I mean, what is there to swear about? Such sentences were a bit repetitive. Not that I mind them :)<br/><br/>Through this book, I’ve also learned much more of the setting of The Selection. The rebel attacks as seen through the eyes of Aspen differ so much from America’s pov. Hearing about them from America sitting in a safe room wasn’t all that informative it seems!<br/><br/>I also was wondering how Aspen and Lucy became close, or how they could ever be a good match for each other – but this book has vanquished such doubts too. I can see for myself now, that they were meant to be.<br/><br/>Only problem with this book? Well, I really wished it was a bit longer. There were so many things I would have loved to see through Aspen’s eyes. Like, the end of the selection, America and Aspen’s marriage, or his reaction when he finds Marlee and Carter were still in the palace. Nevertheless, I can’t complain. It was just really good. <b>4.5/5 stars</b>",,,1,,,0,,,,,
73968,"Love Story (Love Story, #1)",Erich Segal,"Segal, Erich",,"=""0380017601""","=""9780380017607""",4,3.63,HarperTorch,Paperback,224,2002,1970,2015/01/01,2016/06/01,"contemporary, really-liked-it, romance-lovey-dovey, books-in-series","contemporary (#5), really-liked-it (#36), romance-lovey-dovey (#31), books-in-series (#11)",read,,,,1,,,0,,,,,
20549288,"The Perfectionists (The Perfectionists, #1)",Sara Shepard,"Shepard, Sara",,"=""0062074695""","=""9780062074690""",4,3.82,HarperCollins,Hardcover,336,2014,2014,2017/07/05,2017/06/15,"chick-lit, drama-overloaded, really-liked-it, school-boarding-genres, suspense-thriller-mystery, young-adult, books-in-series","chick-lit (#37), drama-overloaded (#7), really-liked-it (#58), school-boarding-genres (#25), suspense-thriller-mystery (#24), young-adult (#84), books-in-series (#10)",read,"I started this book without any expectations, and well, I wasn't disappointed at all. The suspense kept me up all night and I might have to sleep all day of exhaustion now *yawn*<br/><br/><b>Ava, Caitlyn, Julie, Mackenzie and Parker</b> - the five of them goes to Beacon Heights High, a competitive school in Washington state. They aren't the best of friends, but when they're grouped up for a discussion in film studies class, they realise that they all have one thing in common - they hate Nolan Hotchkiss. Nolan has managed to wrong them all one way or other, and the girls plan to take revenge by pulling on a prank at his party. But things go horribly wrong when Nolan turns up dead after the party night, exactly the way they had planned.<spoiler>The girls start picking evidence against Mr. Granger, their film studies teacher, whom Nolan had been threatening. When they are sure of him and meet the police, it turns out Mr.Granger was killed the same night, moments after they left his house. </spoiler>Who is behind the murder? Why are they being framed? <br/><br/><b>The prologue</b> was enough to pull me right into the story. The beginning got a bit confusing, with all the characters and their friends and boyfriends introduced to us out of nowhere. But the multiple povs of all the five protagonists made up for it. Sara Shepard has weaved a complicated suspense thriller with such ease, that it keeps your eyes glued to the page.<br/>The characters and their emotions felt very real to me. The sheer reality of a competitive school-life was portrayed brilliantly. The suspense was also endearing even if my guesses were all totally wrong. (Let's just say, I'm not the best detective lol) <br/><br/>Even though, the actual culprit is not pointed out in the end, I wouldn't hesitate to read the next book to find out. ",,,1,,,0,,,,,
